3c156edb97e5ec9d141351d33a height=766064 version=0x251f2000 log2_work=93.880167 tx=785818128 date='2022-12-05T23:28:49Z' progress=0.980601 cache=564.5MiB(4201062txo)
2023-02-05T11:25:07Z UpdateTip: new best=000000000000000000078c97d15c6da2d00f0d1493f3ab407724427c387fe177 height=766151 version=0x20400000 log2_work=93.881194 tx=785955427 date='2022-12-06T13:56:16Z' progress=0.980790 cache=575.2MiB(4286984txo)
2023-02-05T11:25:07Z UpdateTip: new best=00000000000000000007cb8f0ea116d3767ef820ed82bcfeba6efb94999f129b height=766152 version=0x2fd3c000 log2_work=93.881205 tx=785957194 date='2022-12-06T14:03:10Z' progress=0.980792 cache=576.0MiB(4293272txo)
2023-02-05T11:25:08Z UpdateTip: new best=00000000000000000003df7634536c7c91e9c2eafc8442d296f41133996973e0 height=766153 version=0x24690004 log2_work=93.881217 tx=785958597 date='2022-12-06T14:08:05Z' progress=0.980793 cache=575.8MiB(4291489txo)
2023-02-05T11:25:08Z UpdateTip: new best=00000000000000000004366a43198256865e394b1c2995723325cc5d51498912 height=766154 version=0x27ffe000 log2_work=93.881228 tx=785959801 date='2022-12-06T14:09:24Z' progress=0.980793 cache=575.9MiB(4293081txo)
2023-02-05T11:25:09Z UpdateTip: new best=00000000000000000004dfde540a3ae05c1ffddcaa90e9535726a5ca49ca60ff height=766155 version=0x20e00004 log2_work=93.881240 tx=785963112 date='2022-12-06T14:42:01Z' progress=0.980800 cache=576.7MiB(4299207txo)
2023-02-05T11:25:09Z UpdateTip: new best=00000000000000000001332a55c4a3991cba42a4800ff40203f226f2eb6dfada height=766156 version=0x20800000 log2_work=93.881252 tx=785965037 date='2022-12-06T14:53:45Z' progress=0.980803 cache=576.6MiB(4298938txo)
2023-02-05T11:25:09Z UpdateTip: new best=00000000000000000006da4df97f6dca9f973177aa8395bdd825acec5e37c031 height=766157 version=0x200e0000 log2_work=93.881263 tx=785968101 date='2022-12-06T15:13:16Z' progress=0.980807 cache=577.2MiB(4303619txo)
2023-02-05T11:25:10Z UpdateTip: new best=00000000000000000006148c427f09dcb8c3ef2ca7bd08013589073fb9c1ece4 height=766158 version=0x20000000 log2_work=93.881275 tx=785971676 date='2022-12-06T15:17:12Z' progress=0.980808 cache=577.6MiB(4306858txo)
2023-02-05T11:25:10Z UpdateTip: new best=00000000000000000003bb64c91f264027bb3ef0f31dfc649909faeb33d7657a height=766159 version=0x2fffe000 log2_work=93.881287 tx=785973731 date='2022-12-06T15:20:01Z' progress=0.980809 cache=577.6MiB(4306338txo)
2023-02-05T11:25:10Z UpdateTip: new best=000000000000000000041a7e97c3c0f5b92df45f02a6109ad468df81db33c0e3 height=766160 version=0x2a4b0000 log2_work=93.881298 tx=785976212 date='2022-12-06T15:26:38Z' progress=0.980810 cache=577.8MiB(4308132txo)
2023-02-05T11:25:12Z UpdateTip: new best=0000000000000000000597c52db654e6fc68abdc2c9395793c3560f90eab096d height=766161 version=0x2dd3a000 log2_work=93.881310 tx=785977301 date='2022-12-06T15:27:15Z' progress=0.980810 cache=578.3MiB(4312832txo)
2023-02-05T11:25:12Z UpdateTip: new best=00000000000000000000a6da0ca9561bb6ba5c06b88c494b52d47f37e0957c99 height=766162 version=0x20400000 log2_work=93.881322 tx=785979794 date='2022-12-06T15:36:09Z' progress=0.980812 cache=578.5MiB(4313934txo)
2023-02-05T11:25:12Z UpdateTip: new best=00000000000000000005f5bb43d414e2b7f115a19b457a10f26a194ce39e0b97 height=766163 version=0x24f90004 log2_work=93.881333 tx=785980882 date='2022-12-06T15:42:33Z' progress=0.980814 cache=578.1MiB(4310790txo)
